user_id,age,gender,location,signup_date,preferred_brands,spending_power,avg_purchase_value,total_purchases
U02073,36,M,Houston,2024-08-16,HP,medium,780.14,6
U02074,22,F,San Diego,2024-05-27,"Samsung,Sony,Dell",low,81.35,10
U02075,49,Other,San Antonio,2024-02-28,"HP,Apple",high,787.72,5
U02076,56,Other,New York,2024-11-01,"HP,Dell,Sony",high,1115.31,9
U02077,34,M,New York,2023-08-18,"Sony,Samsung",medium,355.82,8
U02078,37,F,New York,2023-08-25,"HP,Samsung,Dell",medium,320.01,9
U02079,53,F,Los Angeles,2024-08-27,"Dell,HP,Samsung",high,1231.81,6
U02080,53,F,Houston,2023-08-30,"Sony,Dell,Samsung",high,369.33,13
U02081,35,F,Dallas,2023-11-27,"Dell,Sony",medium,406.56,13
U02082,27,M,San Antonio,2025-05-11,"Apple,Samsung,Sony",medium,355.8,7
U02083,19,M,San Diego,2024-12-25,"Samsung,Dell",low,232.16,9
U02084,23,M,New York,2023-08-05,Samsung,low,285.92,9
U02085,18,M,San Diego,2025-04-14,Apple,low,258.98,4
U02086,46,F,San Diego,2024-05-18,"Apple,Dell,HP",high,807.52,6
U02087,40,M,Phoenix,2025-02-17,"HP,Sony,Apple",high,646.74,11
U02088,43,Other,San Antonio,2023-12-16,"Samsung,Apple,HP",high,510.87,4
U02089,52,M,San Antonio,2023-12-14,Samsung,high,1001.42,7
U02090,37,M,Chicago,2025-06-28,Dell,medium,796.94,10
U02091,25,Other,Dallas,2025-07-14,Sony,medium,310.63,10
U02092,34,F,Phoenix,2024-03-08,Apple,medium,453.38,9
U02093,18,M,Los Angeles,2024-04-23,"Apple,Samsung",low,251.56,5
U02094,40,M,San Antonio,2025-01-11,"Apple,Sony",high,1122.3,7
U02095,30,M,Phoenix,2023-12-09,Samsung,medium,310.85,7
U02096,18,F,Chicago,2024-11-11,"Dell,Samsung",low,263.2,11
U02097,36,F,Chicago,2023-12-30,"Dell,HP",medium,787.33,4
U02098,32,Other,New York,2024-01-23,HP,medium,219.51,7
U02099,30,F,Philadelphia,2024-11-04,Samsung,medium,728.59,5
U02100,31,Other,San Jose,2024-01-12,"Apple,Samsung",medium,642.9,7
U02101,28,M,Chicago,2024-04-11,"Samsung,Dell,Apple",medium,524.55,14
U02102,35,M,Chicago,2023-12-20,Dell,medium,333.33,7
U02103,31,Other,New York,2024-09-26,"Dell,Apple,HP",medium,698.27,7
U02104,20,Other,San Antonio,2024-04-21,"Sony,Samsung",low,163.4,5
U02105,56,M,Dallas,2023-10-08,"Sony,Samsung",high,1005.73,6
U02106,18,F,San Jose,2023-10-26,"Sony,Apple,Samsung",low,230.7,8
U02107,39,Other,Dallas,2024-05-09,"Apple,Dell",medium,648.91,6
U02108,42,F,San Antonio,2025-07-06,Apple,high,954.77,7
U02109,34,Other,Los Angeles,2023-12-28,HP,medium,227.87,10
U02110,30,M,Los Angeles,2024-07-13,"Samsung,Apple",medium,367.7,5
U02111,18,Other,San Jose,2025-06-23,"Samsung,HP,Apple",low,137.12,7
U02112,41,M,Houston,2024-12-29,Apple,high,1448.89,6
U02113,29,M,Philadelphia,2025-05-21,Samsung,medium,685.75,7
U02114,23,Other,Philadelphia,2024-08-10,Apple,low,204.55,9
U02115,45,Other,Houston,2024-08-17,"Sony,Apple",high,571.24,4
U02116,41,F,San Jose,2024-02-28,"HP,Sony,Dell",high,1240.04,13
U02117,50,Other,Houston,2024-11-19,Samsung,high,653.45,10
U02118,27,M,San Antonio,2025-02-11,"Dell,Samsung,Apple",medium,687.11,8
U02119,61,M,Philadelphia,2023-12-29,"HP,Samsung,Apple",high,451.59,11
U02120,36,F,Phoenix,2025-04-27,HP,medium,234.52,3
U02121,18,F,San Jose,2024-06-21,"HP,Samsung",low,287.84,5
U02122,40,M,Chicago,2024-11-22,"Dell,Samsung",high,390.3,6
U02123,32,F,Phoenix,2023-12-04,"Sony,Samsung",medium,239.34,14
U02124,28,M,San Antonio,2025-01-23,"Sony,Apple,HP",medium,321.89,8
U02125,40,F,Philadelphia,2023-10-30,HP,high,458.93,10
U02126,55,F,San Diego,2025-05-12,"Samsung,Apple,HP",high,746.85,9
U02127,24,Other,San Antonio,2025-03-19,"Sony,Dell",low,129.63,3
U02128,29,Other,Dallas,2023-10-23,"Sony,Dell",medium,261.73,7
U02129,28,M,New York,2023-11-01,"Apple,Dell",medium,685.19,7
U02130,48,M,New York,2025-07-24,"HP,Samsung,Sony",high,1190.19,12
U02131,41,Other,Phoenix,2024-09-09,Sony,high,373.3,5
U02132,39,M,Los Angeles,2025-05-25,"Samsung,Sony",medium,412.78,9
U02133,44,F,Los Angeles,2024-10-24,Samsung,high,420.44,9
U02134,35,Other,Los Angeles,2024-09-25,Apple,medium,510.45,10
U02135,58,F,San Diego,2023-12-01,"Samsung,Sony",high,859.37,9
U02136,25,M,Philadelphia,2023-08-19,"Sony,Samsung,Apple",medium,782.45,3
U02137,40,Other,Dallas,2024-11-29,"Sony,HP,Dell",high,1418.13,10
U02138,30,M,San Jose,2025-01-25,"Apple,Sony,Dell",medium,489.86,9
U02139,23,M,San Antonio,2024-03-11,"Dell,Samsung,Apple",low,270.16,6
U02140,47,M,San Jose,2023-12-03,"Dell,Sony,Apple",high,729.56,7
U02141,41,Other,New York,2025-02-09,"Dell,Sony",high,1452.04,2
U02142,42,F,New York,2024-02-12,"HP,Sony",high,1182.29,14
U02143,18,Other,Houston,2024-01-21,Sony,low,224.87,16
U02144,30,Other,San Diego,2025-03-12,"Samsung,Apple",medium,643.79,11
U02145,18,F,San Antonio,2024-03-22,HP,low,244.73,7
U02146,22,F,Phoenix,2024-12-19,"Sony,HP,Apple",low,246.43,12
U02147,51,F,Chicago,2024-01-07,Samsung,high,520.28,9
U02148,38,F,New York,2025-04-11,"Samsung,Sony,Dell",medium,677.49,11
U02149,54,Other,San Antonio,2025-02-06,"Dell,Samsung",high,962.96,8
U02150,42,M,San Jose,2024-11-13,Apple,high,408.77,10
U02151,19,M,Chicago,2024-11-19,"Apple,Sony",low,192.43,10
U02152,28,M,San Jose,2025-07-17,HP,medium,621.3,11
U02153,45,F,San Antonio,2025-02-04,"Dell,Apple,HP",high,791.89,12
U02154,33,M,Phoenix,2024-08-12,HP,medium,416.78,5
U02155,60,M,Chicago,2025-05-21,"Sony,Apple",high,322.52,12
U02156,38,M,San Jose,2025-05-13,Apple,medium,544.95,9
U02157,18,M,Philadelphia,2025-01-04,"HP,Samsung,Apple",low,90.08,8
U02158,20,F,Los Angeles,2025-05-01,"Samsung,Dell,Apple",low,223.71,14
U02159,58,F,New York,2024-02-03,Dell,high,883.02,7
U02160,33,M,Philadelphia,2024-06-14,"Dell,Apple",medium,754.08,5
U02161,42,Other,San Antonio,2025-06-02,"Dell,Samsung",high,769.11,7
U02162,49,M,Dallas,2024-07-31,Apple,high,986.93,9
U02163,43,M,San Diego,2025-02-01,Sony,high,808.39,5
U02164,20,F,San Antonio,2023-09-23,Samsung,low,218.32,6
U02165,18,M,Houston,2024-06-03,Apple,low,210.73,9
U02166,66,Other,Phoenix,2024-10-12,"Apple,Dell,Samsung",high,464.66,8
U02167,18,M,Los Angeles,2024-06-25,"Sony,HP",low,79.08,11
U02168,21,Other,Houston,2024-04-14,Dell,low,167.47,7
U02169,53,F,Dallas,2024-07-23,"Dell,Apple",high,806.39,4
U02170,45,Other,Houston,2024-11-13,"Sony,Samsung,HP",high,1469.61,7
U02171,31,F,San Antonio,2025-05-18,"Sony,HP",medium,260.05,13
U02172,50,Other,San Diego,2025-07-08,Dell,high,1043.67,11
U02173,40,Other,Houston,2025-02-02,"Samsung,Apple",high,1358.65,10
U02174,27,F,Dallas,2024-12-16,"Sony,HP",medium,662.9,11
U02175,39,M,San Diego,2025-02-06,Sony,medium,407.21,6
U02176,34,F,Houston,2024-03-02,"HP,Sony",medium,469.18,13
U02177,19,M,Chicago,2024-07-26,"HP,Sony",low,236.34,4
U02178,44,F,Chicago,2024-05-26,"HP,Apple,Samsung",high,1125.86,9
U02179,51,M,Houston,2024-02-16,"Sony,Apple",high,1083.4,8
U02180,40,M,San Jose,2024-08-15,HP,high,1349.28,11
U02181,41,Other,Philadelphia,2024-03-22,"Sony,Samsung,Apple",high,768.98,3
U02182,22,F,Houston,2024-09-03,"HP,Apple,Dell",low,195.39,6
U02183,35,M,San Diego,2024-01-29,Sony,medium,603.18,4
U02184,37,M,Phoenix,2024-03-15,"Dell,Apple,Samsung",medium,333.28,6
U02185,37,Other,Dallas,2024-11-02,"Samsung,Dell",medium,230.74,9
U02186,46,Other,San Antonio,2025-05-05,"Dell,Sony,Samsung",high,607.69,4
U02187,38,F,San Diego,2025-03-16,"Dell,Samsung,HP",medium,532.07,3
U02188,18,M,Philadelphia,2023-09-23,"Apple,Sony",low,254.12,11
U02189,24,Other,San Jose,2023-12-22,Apple,low,87.29,14
U02190,46,F,Chicago,2023-12-16,Apple,high,1232.49,13
U02191,23,F,Philadelphia,2025-06-17,"Dell,HP,Apple",low,122.51,12
U02192,54,M,Philadelphia,2024-06-02,"Apple,Sony",high,1379.31,11
U02193,27,M,Houston,2024-04-30,"Dell,Samsung",medium,326.76,12
U02194,41,F,San Diego,2023-10-07,"Samsung,Apple",high,1280.91,8
U02195,42,F,Los Angeles,2024-01-14,Samsung,high,1181.87,8
U02196,36,F,San Antonio,2024-03-29,"Sony,Apple,HP",medium,209.69,14
U02197,23,Other,San Diego,2024-02-24,"HP,Dell,Samsung",low,104.51,8
U02198,59,F,San Jose,2025-06-11,"Dell,Samsung",high,987.17,7
U02199,50,M,Phoenix,2023-09-01,HP,high,1132.32,10
U02200,22,Other,San Diego,2024-06-14,Sony,low,249.7,11
U02201,39,Other,Philadelphia,2025-07-06,"Sony,Samsung,Apple",medium,697.06,8
U02202,51,Other,San Diego,2025-05-29,"HP,Dell",high,1217.99,8
U02203,61,M,Dallas,2024-06-12,"Dell,Apple,Samsung",high,768.9,10
U02204,35,M,New York,2025-05-18,"Samsung,Apple",medium,484.74,5
U02205,25,Other,San Jose,2025-01-28,"HP,Apple,Sony",medium,797.12,6
U02206,57,Other,Chicago,2024-03-13,HP,high,484.7,11
U02207,37,Other,Philadelphia,2025-01-01,Dell,medium,254.26,10
U02208,34,Other,New York,2024-01-29,"Sony,HP",medium,302.97,10
U02209,39,Other,Phoenix,2025-02-17,Samsung,medium,630.78,10
U02210,41,Other,Dallas,2023-08-25,"Samsung,Apple,Sony",high,1225.3,8
U02211,33,F,Phoenix,2023-08-25,"HP,Apple,Dell",medium,369.37,9
U02212,32,Other,San Jose,2024-05-26,"Apple,Dell",medium,559.29,4
U02213,18,M,San Jose,2024-08-14,"Dell,Samsung,Apple",low,141.97,4
U02214,32,Other,Dallas,2025-02-12,"Samsung,Sony",medium,595.21,10
U02215,36,M,New York,2023-08-14,Apple,medium,479.55,14
U02216,36,Other,Los Angeles,2024-05-30,"HP,Apple",medium,431.82,6
U02217,18,F,Phoenix,2023-09-18,Apple,low,135.93,6
U02218,34,Other,Dallas,2023-12-13,Apple,medium,427.77,12
U02219,26,F,San Jose,2023-09-24,HP,medium,255.89,7
U02220,45,M,Houston,2024-04-25,Apple,high,871.14,7
U02221,21,Other,Chicago,2024-06-01,"Sony,Apple,Samsung",low,269.96,11
U02222,33,M,New York,2024-02-19,"HP,Apple,Sony",medium,584.37,6
U02223,41,M,San Diego,2025-02-15,"Samsung,HP",high,1020.77,11
U02224,22,F,Dallas,2025-01-31,"Sony,HP,Dell",low,131.56,6
U02225,39,M,New York,2024-04-16,HP,medium,504.59,7
U02226,23,Other,Philadelphia,2023-12-28,Dell,low,207.84,10
U02227,36,M,Los Angeles,2024-05-25,"Apple,Dell,Sony",medium,611.25,10
U02228,58,Other,San Jose,2024-06-29,Samsung,high,1259.77,4
U02229,24,F,San Antonio,2025-03-15,HP,low,58.27,10
U02230,38,M,New York,2024-11-25,"Apple,Dell,HP",medium,581.36,12
U02231,20,M,San Antonio,2025-01-10,"Sony,HP,Samsung",low,104.59,11
U02232,32,Other,San Antonio,2023-10-22,"Samsung,Sony,HP",medium,798.99,9
U02233,30,Other,San Diego,2025-07-22,Samsung,medium,206.57,7
U02234,47,Other,Phoenix,2023-09-20,"Samsung,Sony,Apple",high,1089.16,6
U02235,40,F,Houston,2024-06-06,"Apple,HP,Dell",high,1448.19,9
U02236,48,F,Philadelphia,2024-11-16,Samsung,high,961.58,9
U02237,49,F,San Jose,2024-04-22,"Apple,Samsung",high,1032.05,2
U02238,30,Other,San Diego,2025-07-28,Sony,medium,345.37,7
U02239,27,F,Chicago,2023-08-22,"Apple,Sony",medium,412.92,11
U02240,24,Other,San Antonio,2024-11-09,"Apple,Dell,Samsung",low,244.72,7
U02241,28,F,New York,2024-11-22,"Sony,Samsung",medium,271.31,4
U02242,19,Other,San Jose,2024-04-22,"Samsung,Sony",low,119.11,4
U02243,44,Other,San Antonio,2024-06-03,Samsung,high,1452.88,10
U02244,43,M,San Antonio,2025-06-19,"Dell,HP",high,1025.18,10
U02245,35,Other,Dallas,2024-06-06,"HP,Apple",medium,277.61,6
U02246,22,Other,Phoenix,2023-12-26,"Samsung,HP",low,237.12,12
U02247,49,F,Chicago,2023-11-17,"Dell,Samsung,Apple",high,1453.5,6
U02248,18,Other,San Jose,2025-03-19,Dell,low,154.24,7
U02249,20,M,San Diego,2023-12-24,"Dell,Samsung,Apple",low,273.14,9
U02250,44,F,San Jose,2023-12-02,"Samsung,HP,Apple",high,684.74,11
U02251,31,Other,San Diego,2024-06-14,"HP,Dell,Sony",medium,497.26,8
U02252,27,Other,Chicago,2024-07-12,"Apple,Sony",medium,272.85,13
U02253,53,F,Dallas,2025-02-02,HP,high,1437.03,13
U02254,18,F,San Jose,2024-11-18,Sony,low,100.04,12
U02255,18,Other,Houston,2023-11-23,Samsung,low,297.76,5
U02256,56,F,New York,2025-06-28,Apple,high,647.51,5
U02257,18,M,San Diego,2024-06-15,HP,low,231.09,10
U02258,28,M,Phoenix,2023-09-30,"Samsung,Apple,HP",medium,638.65,9
U02259,32,Other,Los Angeles,2024-12-18,"Apple,HP",medium,322.48,7
U02260,34,Other,San Diego,2024-09-02,HP,medium,482.05,3
U02261,34,M,San Jose,2023-11-09,"Dell,Sony,HP",medium,430.25,13
U02262,18,M,Chicago,2024-09-28,Sony,low,205.27,9
U02263,33,Other,Chicago,2025-06-02,"Samsung,HP,Dell",medium,698.99,7
U02264,23,M,San Jose,2024-03-19,"Dell,Apple",low,205.6,4
U02265,42,F,Dallas,2023-11-01,"Samsung,Apple",high,1078.84,9
U02266,25,F,San Antonio,2024-01-29,Apple,medium,251.11,9
U02267,24,Other,Philadelphia,2024-11-19,"Apple,Dell,Sony",low,152.12,8
U02268,23,M,Dallas,2024-05-14,"Sony,Dell,Apple",low,239.42,5
U02269,37,Other,Phoenix,2025-07-22,"Samsung,Sony",medium,494.45,8
U02270,40,M,Chicago,2024-09-06,Apple,high,1087.98,14
U02271,45,F,San Jose,2024-09-08,"Apple,HP",high,362.2,8
U02272,36,F,San Diego,2025-01-08,"Samsung,Apple,HP",medium,794.35,4
U02273,18,F,New York,2024-12-09,"Apple,Samsung",low,291.5,1
U02274,39,M,Philadelphia,2023-10-31,"HP,Apple,Sony",medium,318.97,5
U02275,25,F,Houston,2024-12-25,"Apple,Samsung",medium,378.96,9
U02276,35,M,Phoenix,2024-09-14,"Dell,Sony",medium,529.97,11
U02277,32,M,Phoenix,2024-03-10,"Apple,Dell",medium,649.88,10
U02278,20,Other,San Antonio,2025-03-19,Sony,low,296.61,14
U02279,23,M,San Diego,2024-05-31,"Apple,HP",low,246.61,7
U02280,35,Other,New York,2023-08-24,"Sony,Apple,Samsung",medium,617.05,12
U02281,24,Other,Chicago,2024-01-24,"Sony,Apple,Samsung",low,137.92,7
U02282,49,M,Phoenix,2025-06-21,"Apple,Sony,Dell",high,301.75,7
U02283,35,F,Dallas,2025-05-09,"Apple,Sony,Samsung",medium,356.34,6
U02284,47,Other,San Jose,2024-06-22,"Sony,Samsung,HP",high,1099.69,14
U02285,38,F,New York,2023-10-05,"Dell,Apple",medium,230.35,11
U02286,56,M,San Jose,2024-11-19,Sony,high,682.72,4
U02287,66,F,Los Angeles,2024-01-23,"Apple,Samsung",high,1025.05,8
U02288,38,Other,Dallas,2025-02-25,Apple,medium,682.56,4
U02289,25,M,Houston,2023-12-04,"Dell,Samsung",medium,660.31,8
U02290,25,Other,New York,2024-11-26,"Sony,Dell,HP",medium,769.11,10
U02291,28,Other,New York,2023-09-22,"HP,Apple",medium,290.93,12
U02292,18,F,Chicago,2023-11-14,"Sony,Apple,Samsung",low,120.62,12
U02293,34,F,San Jose,2024-12-29,Samsung,medium,405.53,9
U02294,24,F,Chicago,2025-01-05,Samsung,low,201.23,5
U02295,42,F,Phoenix,2024-11-01,HP,high,1389.46,6
U02296,34,M,San Antonio,2024-03-16,HP,medium,631.9,9
U02297,51,Other,Dallas,2024-03-21,HP,high,501.83,12
U02298,21,Other,Los Angeles,2023-11-23,"HP,Apple,Sony",low,259.77,3
U02299,38,Other,Phoenix,2024-12-13,Apple,medium,319.82,9
U02300,34,M,San Antonio,2024-07-06,Apple,medium,401.17,7
U02301,35,F,Dallas,2024-08-16,"Apple,Sony,HP",medium,680.21,7
U02302,38,M,Chicago,2023-09-24,Apple,medium,556.4,10
U02303,26,F,New York,2024-09-29,"Samsung,HP",medium,210.85,5
U02304,24,M,San Jose,2024-04-03,"Apple,Dell,Samsung",low,287.99,14
U02305,31,F,Phoenix,2024-09-28,"Apple,Samsung",medium,751.12,10
U02306,18,M,Los Angeles,2024-04-30,Sony,low,147.6,7
U02307,31,M,San Jose,2023-12-20,"Samsung,Sony",medium,452.73,12
U02308,43,F,San Antonio,2024-06-06,Dell,high,515.76,9
U02309,29,F,San Jose,2024-07-09,Sony,medium,339.25,3
U02310,25,M,Chicago,2024-06-30,HP,medium,380.72,9
U02311,47,M,Philadelphia,2024-03-18,"Dell,Apple,HP",high,1388.22,11
U02312,18,Other,San Antonio,2025-06-09,"Apple,Dell",low,109.13,9
U02313,28,F,San Antonio,2024-11-26,"Apple,Sony",medium,226.41,10
U02314,46,Other,Dallas,2023-10-11,Dell,high,619.18,8
U02315,47,M,San Jose,2024-01-17,"Apple,HP,Dell",high,1003.97,12
U02316,21,Other,Los Angeles,2025-02-10,Samsung,low,209.77,7
U02317,38,M,Philadelphia,2025-03-12,HP,medium,357.38,8
U02318,39,M,Houston,2024-04-13,"HP,Dell",medium,617.67,7
U02319,45,F,Houston,2025-04-05,"Samsung,Dell,Apple",high,359.45,5
U02320,51,Other,Dallas,2024-05-14,Samsung,high,1335.65,13
U02321,31,F,Philadelphia,2024-03-11,"Sony,HP",medium,686.79,8
U02322,44,Other,San Jose,2025-03-10,Sony,high,643.0,8
U02323,35,Other,San Jose,2024-10-13,"Sony,HP,Apple",medium,508.28,9
U02324,21,M,Dallas,2025-07-12,"HP,Apple,Sony",low,187.01,7
U02325,19,F,Philadelphia,2023-10-23,"HP,Samsung",low,120.85,5
U02326,25,F,Philadelphia,2024-06-16,"Samsung,HP",medium,558.27,6
U02327,31,Other,Philadelphia,2025-02-26,Dell,medium,569.92,11
U02328,33,M,Philadelphia,2023-08-12,"Dell,Apple",medium,340.84,9
U02329,22,F,Los Angeles,2024-05-24,Sony,low,185.44,10
U02330,42,M,San Diego,2025-07-18,"Dell,Samsung",high,1209.32,8
U02331,30,F,New York,2025-03-16,Sony,medium,679.87,9
U02332,18,M,Philadelphia,2024-02-28,"Apple,HP",low,143.61,7
U02333,50,M,New York,2025-05-20,"Samsung,Apple",high,807.79,5
U02334,32,M,Philadelphia,2024-05-21,Sony,medium,515.94,9
U02335,32,Other,New York,2024-07-11,Samsung,medium,353.4,3
U02336,21,M,Houston,2024-11-19,"Sony,HP,Samsung",low,191.79,10
U02337,26,M,San Antonio,2024-10-31,"Sony,Samsung,Apple",medium,608.01,6
U02338,29,F,San Diego,2023-12-09,Sony,medium,633.61,8
U02339,40,M,San Jose,2025-05-08,"HP,Dell,Samsung",high,1457.31,6
U02340,32,F,San Antonio,2023-12-12,Dell,medium,398.06,6
U02341,38,M,Dallas,2024-11-30,Sony,medium,628.09,6
U02342,34,F,Phoenix,2023-10-25,"HP,Dell,Samsung",medium,528.16,10
U02343,18,M,Philadelphia,2023-08-25,"Apple,Samsung",low,292.64,5
U02344,51,Other,San Diego,2024-03-30,"Apple,Sony,HP",high,1326.65,9
U02345,50,Other,Los Angeles,2023-12-29,Samsung,high,330.64,5
U02346,52,F,San Antonio,2024-03-15,Samsung,high,527.58,8
U02347,41,M,San Jose,2023-08-13,"Samsung,HP",high,552.4,7
U02348,50,F,Phoenix,2024-11-05,Samsung,high,1342.29,4
U02349,52,M,Philadelphia,2024-11-25,Dell,high,1421.73,8
U02350,41,F,San Antonio,2023-11-04,"Samsung,Sony,Apple",high,827.16,13
U02351,35,M,San Jose,2023-08-02,Samsung,medium,632.56,6
U02352,48,F,Chicago,2025-06-11,Samsung,high,1123.21,11
U02353,32,M,San Jose,2025-04-23,"Apple,HP",medium,453.97,8
U02354,55,M,Houston,2025-01-30,"Sony,HP,Apple",high,554.9,13
U02355,29,F,San Diego,2023-09-22,HP,medium,554.59,10
U02356,19,M,San Jose,2025-07-19,"Dell,Sony,Samsung",low,265.5,13
U02357,36,F,Phoenix,2023-08-22,"Samsung,Dell",medium,234.55,10
U02358,23,F,Philadelphia,2024-05-08,"HP,Apple,Dell",low,187.78,7
U02359,36,M,Los Angeles,2025-06-28,Dell,medium,673.16,7
U02360,26,M,Houston,2023-09-08,Samsung,medium,664.07,13
U02361,18,F,Chicago,2025-03-19,"Dell,HP",low,166.72,8
U02362,36,M,Los Angeles,2024-05-30,"HP,Apple,Samsung",medium,441.09,7
U02363,51,F,San Diego,2025-06-30,"Apple,Samsung",high,970.21,7
U02364,30,M,Houston,2024-07-06,Sony,medium,568.62,12
U02365,44,M,San Jose,2024-02-29,"Samsung,Sony",high,401.78,4
U02366,56,M,San Diego,2023-08-03,"Apple,Samsung",high,1377.37,10
U02367,37,F,New York,2023-09-06,"Dell,HP,Samsung",medium,503.8,4
U02368,30,F,San Diego,2024-05-24,Sony,medium,541.5,7
U02369,33,M,San Antonio,2025-02-15,Apple,medium,347.07,12
U02370,48,F,Houston,2024-02-24,"Sony,Dell,Samsung",high,1435.04,6
U02371,40,Other,Los Angeles,2024-10-12,"Dell,Sony,Samsung",high,1014.02,14
U02372,41,Other,San Jose,2024-12-27,HP,high,1410.37,12
U02373,18,Other,San Jose,2023-09-02,"HP,Sony",low,260.53,5
U02374,38,Other,Los Angeles,2024-11-07,"HP,Dell,Apple",medium,553.57,3
U02375,31,Other,Philadelphia,2024-09-10,Sony,medium,558.33,5
U02376,51,Other,Houston,2025-03-04,"Dell,Sony",high,559.77,5
U02377,49,M,Houston,2023-12-02,"Dell,Apple",high,456.91,9
U02378,46,M,Dallas,2023-12-07,"HP,Apple,Sony",high,1340.43,11
U02379,46,M,Philadelphia,2023-11-06,"HP,Sony",high,573.57,6
U02380,30,M,New York,2023-08-12,Samsung,medium,611.03,4
U02381,36,F,Chicago,2025-03-10,HP,medium,783.3,11
U02382,38,Other,Phoenix,2024-03-06,"Samsung,HP",medium,404.6,14
U02383,48,Other,San Diego,2024-02-28,"Dell,Apple,Sony",high,1229.22,6
U02384,33,Other,Chicago,2025-03-19,Dell,medium,515.52,10
U02385,18,Other,San Diego,2025-05-30,"HP,Sony",low,66.85,8
U02386,46,Other,New York,2024-06-30,"Apple,Samsung,Sony",high,1168.0,8
U02387,20,Other,Philadelphia,2024-06-13,"Dell,Sony",low,147.85,6
U02388,18,Other,Philadelphia,2024-02-17,"Dell,Sony",low,191.84,6
U02389,49,F,Houston,2023-09-03,"Samsung,Apple,Sony",high,1329.7,11
U02390,37,F,Chicago,2025-01-03,"Apple,HP",medium,703.65,14
U02391,34,M,San Jose,2025-03-06,"Apple,Dell",medium,440.47,6
U02392,32,M,Los Angeles,2024-05-26,"Sony,HP",medium,639.47,6
U02393,31,Other,Dallas,2024-06-07,"Sony,Dell",medium,599.31,6
U02394,28,Other,San Antonio,2024-09-01,"Sony,Dell",medium,411.24,7
U02395,26,M,Phoenix,2024-04-03,"Sony,Apple",medium,204.11,7
U02396,28,F,Dallas,2024-04-27,"HP,Dell",medium,685.01,10
U02397,41,M,Phoenix,2023-08-29,Sony,high,385.55,11
U02398,18,F,Philadelphia,2024-11-09,"Apple,Samsung",low,93.78,9
U02399,39,F,Phoenix,2024-11-04,HP,medium,553.24,14
U02400,24,F,Phoenix,2025-07-23,Samsung,low,100.4,5
U02401,31,F,Dallas,2024-05-18,HP,medium,665.32,9
U02402,35,F,San Diego,2025-06-16,"Apple,Dell,HP",medium,775.0,5
U02403,70,F,Houston,2025-06-12,"Sony,HP,Apple",high,1399.57,8
U02404,57,Other,San Antonio,2025-05-27,Apple,high,1256.78,10
U02405,26,F,New York,2024-01-22,"HP,Samsung,Apple",medium,789.87,9
U02406,20,F,Los Angeles,2024-12-23,"HP,Apple",low,195.97,7
U02407,50,F,Los Angeles,2023-11-15,"HP,Dell",high,1341.61,7
U02408,55,Other,San Diego,2025-03-12,"Sony,Samsung",high,966.29,16
U02409,25,M,Houston,2024-07-22,"HP,Sony",medium,515.98,9
U02410,19,F,Philadelphia,2025-06-15,"Samsung,Sony",low,238.38,7
U02411,29,F,San Diego,2024-09-25,"Apple,Sony,Samsung",medium,584.13,12
U02412,35,M,San Jose,2024-11-13,"Apple,Sony,Dell",medium,697.03,3
U02413,68,Other,New York,2025-03-07,"Dell,Apple,HP",high,1160.67,6
U02414,46,F,Phoenix,2025-02-28,"Apple,Samsung,HP",high,724.53,11
U02415,31,Other,San Jose,2025-03-07,"HP,Sony",medium,566.31,4
U02416,33,M,San Diego,2025-01-14,"Samsung,Apple",medium,336.41,6
U02417,54,Other,San Diego,2023-09-17,"Dell,Sony",high,939.11,7
U02418,42,F,Philadelphia,2023-11-12,"Apple,Sony",high,380.03,4
U02419,38,F,Phoenix,2023-08-25,"Samsung,HP,Apple",medium,500.52,6
U02420,39,Other,Chicago,2023-11-16,"HP,Dell",medium,617.8,9
U02421,18,F,Los Angeles,2023-12-22,"Samsung,HP",low,211.68,11
U02422,40,M,Chicago,2024-05-15,Sony,high,1167.09,5
U02423,33,F,San Jose,2024-10-15,Dell,medium,451.99,11
U02424,18,F,Phoenix,2024-02-16,Apple,low,262.33,5
U02425,36,F,Houston,2023-08-12,Dell,medium,441.71,12
U02426,69,Other,Houston,2023-09-25,"Apple,Sony,HP",high,1478.07,8
U02427,36,Other,Los Angeles,2024-04-05,"HP,Samsung,Dell",medium,667.36,6
U02428,27,F,Philadelphia,2024-08-14,"Sony,Dell,HP",medium,529.26,7
U02429,37,M,San Antonio,2025-02-22,Samsung,medium,476.1,6
U02430,37,M,Houston,2023-09-28,"Apple,Dell",medium,574.8,10
U02431,45,Other,New York,2025-02-23,Samsung,high,865.83,5
U02432,40,Other,New York,2025-06-22,"Dell,Sony,Samsung",high,1347.51,7
U02433,32,Other,Dallas,2023-10-25,"Dell,Apple,Sony",medium,733.14,6
U02434,39,F,San Diego,2024-04-27,"Sony,HP,Apple",medium,576.27,9
U02435,18,F,San Antonio,2024-03-07,"Sony,Samsung",low,198.34,15
U02436,19,M,Dallas,2024-01-22,"Apple,Dell,Sony",low,102.53,8
U02437,40,Other,Los Angeles,2024-08-01,"Apple,Sony,Samsung",high,1023.03,4
U02438,36,Other,San Jose,2024-09-22,"HP,Dell",medium,300.59,5
U02439,35,Other,Houston,2024-02-27,"HP,Dell",medium,446.61,11
U02440,18,Other,New York,2025-02-19,Dell,low,149.65,9
U02441,51,M,Houston,2023-11-29,"Apple,Samsung",high,437.42,3
